Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.6913;44.2444;44.6913;06-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.2285;43.7862;44.2285;09-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.6548;44.2083;44.6548;10-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.3833;43.9395;44.3833;11-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.173;43.7313;44.173;12-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1634;43.7218;44.1634;13-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.9368;43.4974;43.9368;16-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.907;43.4679;43.907;17-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.0784;43.6376;44.0784;18-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1983;43.7563;44.1983;19-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1032;43.6622;44.1032;20-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.3948;42.9609;43.3948;23-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.4956;43.0606;43.4956;24-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.3503;42.9168;43.3503;25-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);42.8284;42.4001;42.8284;26-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);42.7667;42.339;42.7667;27-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.623;43.1868;43.623;30-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.9306;43.4913;43.9306;31-Jul-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.2078;43.7657;44.2078;01-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.2053;43.7632;44.2053;02-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1459;43.7044;44.1459;03-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4119;43.9678;44.4119;06-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.3988;43.9548;44.3988;07-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.6088;44.1627;44.6088;08-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.3895;43.9456;44.3895;09-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4122;43.9681;44.4122;10-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.6514;44.2049;44.6514;13-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.0631;44.6125;45.0631;14-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.1176;44.6664;45.1176;16-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.239;44.7866;45.239;17-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3982;44.9442;45.3982;21-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3457;44.8922;45.3457;22-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.413;44.9589;45.413;23-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.2924;44.8395;45.2924;24-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.9818;44.532;44.9818;27-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.5052;44.0601;44.5052;28-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.268;43.8253;44.268;29-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.526;44.0807;44.526;30-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4601;44.0155;44.4601;31-Aug-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4279;43.9836;44.4279;03-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.602;44.156;44.602;04-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.3165;43.8733;44.3165;05-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.5548;44.1093;44.5548;06-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.0987;44.6477;45.0987;07-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3793;44.9255;45.3793;10-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.7679;45.3102;45.7679;11-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.1154;45.6542;46.1154;12-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.034;45.5737;46.034;13-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.5371;46.0717;46.5371;14-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.75;46.2825;46.75;17-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.7742;46.3065;46.7742;18-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.6779;46.2111;46.6779;20-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.5488;47.0733;47.5488;21-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.5326;47.0573;47.5326;24-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.5065;47.0314;47.5065;25-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.3674;46.8937;47.3674;26-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.2914;46.8185;47.2914;27-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.052;47.5715;48.052;28-Sep-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.5454;48.0599;48.5454;01-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.8219;48.3337;48.8219;03-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.7661;48.2784;48.7661;04-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.4207;47.9365;48.4207;05-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.0574;47.5768;48.0574;08-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3447;47.8613;48.3447;09-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.8122;47.3341;47.8122;10-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3551;47.8715;48.3551;11-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.193;47.7111;48.193;12-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3251;47.8418;48.3251;15-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.0299;47.5496;48.0299;16-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.2054;47.7233;48.2054;17-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.5221;48.0369;48.5221;18-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.39;47.9061;48.39;19-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3467;47.8632;48.3467;22-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.2124;47.7303;48.2124;23-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3416;47.8582;48.3416;25-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.9767;47.4969;47.9767;26-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.7923;47.3144;47.7923;29-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.3115;46.8384;47.3115;30-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.7461;47.2686;47.7461;31-Oct-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.9269;47.4476;47.9269;01-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.2513;47.7688;48.2513;02-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.1825;47.7007;48.1825;05-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.5287;48.0434;48.5287;06-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.7509;48.2634;48.7509;07-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.517;48.0318;48.517;08-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.2815;47.7987;48.2815;09-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.4335;47.9492;48.4335;12-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3789;47.8951;48.3789;15-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.0905;47.6096;48.0905;16-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.9519;47.4724;47.9519;19-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.7197;47.2425;47.7197;20-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.695;47.2181;47.695;21-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.9322;47.4529;47.9322;22-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.8907;47.4118;47.8907;23-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.4551;47.9705;48.4551;26-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.926;48.4367;48.926;27-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.346;48.8525;49.346;29-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.8904;49.3915;49.8904;30-Nov-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.0551;49.5545;50.0551;03-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.053;49.5525;50.053;04-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.0452;49.5447;50.0452;05-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.1835;49.6817;50.1835;06-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.1074;49.6063;50.1074;07-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.0856;49.5847;50.0856;10-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.7247;49.2275;49.7247;11-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.4682;48.9735;49.4682;12-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.2383;48.7459;49.2383;13-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.5428;49.0474;49.5428;14-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.6033;49.1073;49.6033;17-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.906;49.4069;49.906;18-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.2906;49.7877;50.2906;19-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.07;49.5693;50.07;20-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.5625;49.0669;49.5625;21-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.6242;49.128;49.6242;24-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.824;49.3258;49.824;26-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.779;49.2812;49.779;27-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.1583;49.6567;50.1583;28-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.3086;49.8055;50.3086;31-Dec-2012
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.7307;50.2234;50.7307;01-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.9615;50.4519;50.9615;02-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.2615;50.7489;51.2615;03-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.2521;50.7396;51.2521;04-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.3542;50.8407;51.3542;07-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.4577;50.9431;51.4577;08-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.471;50.9563;51.471;09-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.4197;50.9055;51.4197;10-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.152;50.6405;51.152;11-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.5907;51.0748;51.5907;14-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.9673;51.4476;51.9673;15-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.5659;51.0502;51.5659;16-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.9993;51.4793;51.9993;17-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);52.0817;51.5609;52.0817;18-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);52.1754;51.6536;52.1754;21-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.6;51.084;51.6;22-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.1679;50.6562;51.1679;23-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.1699;49.6682;50.1699;24-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);51.025;50.5148;51.025;25-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.9013;50.3923;50.9013;28-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.6845;50.1777;50.6845;29-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.6131;50.107;50.6131;30-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.5221;50.0169;50.5221;31-Jan-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);50.2673;49.7646;50.2673;01-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.9037;49.4047;49.9037;04-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.7438;49.2464;49.7438;05-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.7831;49.2853;49.7831;06-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.4855;48.9906;49.4855;07-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.0885;48.5976;49.0885;08-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.0349;48.5446;49.0349;11-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.2664;48.7737;49.2664;12-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.257;48.7644;49.257;13-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.9498;48.4603;48.9498;14-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.755;48.2675;48.755;15-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.7172;48.23;48.7172;18-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.1284;48.6371;49.1284;19-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);49.1954;48.7034;49.1954;20-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3885;47.9046;48.3885;21-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.343;47.8596;48.343;22-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.1359;47.6545;48.1359;25-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.4897;47.0148;47.4897;26-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.7608;47.2832;47.7608;27-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.0982;46.6272;47.0982;28-Feb-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.2092;46.7371;47.2092;01-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.0156;46.5454;47.0156;04-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.7486;47.2711;47.7486;05-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.1226;47.6414;48.1226;06-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.1517;47.6702;48.1517;07-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.4042;47.9202;48.4042;08-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.3605;47.8769;48.3605;11-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);48.1323;47.651;48.1323;12-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.5731;47.0974;47.5731;13-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.7521;47.2746;47.7521;14-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.339;46.8656;47.339;15-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.1051;46.634;47.1051;18-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.4582;45.9936;46.4582;19-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.8367;45.3783;45.8367;20-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.4022;44.9482;45.4022;21-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.2371;44.7847;45.2371;22-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.1515;44.7;45.1515;25-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.2168;44.7646;45.2168;26-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.5883;45.1324;45.5883;28-Mar-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.0206;45.5604;46.0206;01-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.6141;46.148;46.6141;02-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.9585;45.4989;45.9585;03-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3515;44.898;45.3515;04-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.2183;44.7661;45.2183;05-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.0319;44.5816;45.0319;08-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.7249;44.2777;44.7249;09-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.0308;44.5805;45.0308;10-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.0769;44.6261;45.0769;11-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.8252;44.3769;44.8252;12-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.9056;44.4565;44.9056;15-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3176;44.8644;45.3176;16-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.4245;44.9703;45.4245;17-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.9427;45.4833;45.9427;18-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.1962;45.7342;46.1962;22-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.3008;45.8378;46.3008;23-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.7289;46.2616;46.7289;25-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.5551;46.0895;46.5551;26-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.7076;46.2405;46.7076;29-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.7698;46.3021;46.7698;30-Apr-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.0553;46.5847;47.0553;02-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.6;46.134;46.6;03-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.9542;46.4847;46.9542;06-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.2707;46.798;47.2707;07-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.2872;46.8143;47.2872;08-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.1963;46.7243;47.1963;09-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.1984;46.7264;47.1984;10-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.5051;46.04;46.5051;13-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.4249;45.9607;46.4249;14-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.0235;46.5533;47.0235;15-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.2684;46.7957;47.2684;16-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.4514;46.9769;47.4514;17-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.2459;46.7734;47.2459;20-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.7502;46.2827;46.7502;21-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.5645;46.0989;46.5645;22-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.7278;45.2705;45.7278;23-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.0695;45.6088;46.0695;24-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.5087;46.0436;46.5087;27-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.881;46.4122;46.881;28-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.8076;46.3395;46.8076;29-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);47.1902;46.7183;47.1902;30-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.3764;45.9126;46.3764;31-May-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.4406;45.9762;46.4406;03-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.441;45.9766;46.441;04-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.5464;46.0809;46.5464;05-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.6122;46.1461;46.6122;06-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.4696;46.0049;46.4696;07-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);46.0478;45.5873;46.0478;10-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.0733;44.6226;45.0733;11-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.7959;44.3479;44.7959;12-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4141;43.97;44.4141;13-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.9584;44.5088;44.9584;14-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3055;44.8524;45.3055;17-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.211;44.7589;45.211;18-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.3295;44.8762;45.3295;19-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1911;43.7492;44.1911;20-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.2543;43.8118;44.2543;21-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.3504;42.9169;43.3504;24-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.3302;42.8969;43.3302;25-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.2397;42.8073;43.2397;26-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.3578;42.9242;43.3578;27-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.9777;43.5379;43.9777;28-Jun-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4268;43.9825;44.4268;01-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.3493;43.9058;44.3493;02-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.7509;43.3134;43.7509;03-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1254;43.6841;44.1254;04-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.2487;43.8062;44.2487;05-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.9593;43.5197;43.9593;08-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1508;43.7093;44.1508;09-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.0411;43.6007;44.0411;10-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4639;44.0193;44.4639;11-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.6729;44.2262;44.6729;12-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);45.054;44.6035;45.054;15-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.3163;43.8731;44.3163;16-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.0223;43.5821;44.0223;17-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.385;43.9412;44.385;18-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.1065;43.6654;44.1065;19-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.0858;43.6449;44.0858;22-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);44.4235;43.9793;44.4235;23-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.6263;43.19;43.6263;24-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);43.0507;42.6202;43.0507;25-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);42.8853;42.4564;42.8853;26-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);42.6024;42.1764;42.6024;29-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);42.1081;41.687;42.1081;30-Jul-2013
101672;Tata Equity P/E Fund Regular Plan -(Growth Option);42.2113;41.7892;42.2113;31-Jul-2013
